Code du département;Code de la commune;Code INSEE;Libellé de la commune;Inscrits;Abstentions;Votants;Blancs;Nuls;Exprimés;Nom_candidat_RN;Prénom_candidat_RN;Voix_RN;Pct_RN_exp;Nom_candidat_2;Voix_candidat_2
17;477;17477;Commune_17477;69172;23309;45863;1740;0;44123;RASSEMBLEMENT NATIONAL;;16633;37.7;MACRON;27490
88;219;88219;Commune_88219;49384;19766;29618;455;0;29163;RASSEMBLEMENT NATIONAL;;11468;39.32;MACRON;17695
73;319;73319;Commune_73319;44463;11942;32521;1007;0;31514;RASSEMBLEMENT NATIONAL;;10402;33.01;MACRON;21112
60;189;60189;Commune_60189;63666;28234;35432;630;0;34802;RASSEMBLEMENT NATIONAL;;12683;36.44;MACRON;22119
38;188;38188;Commune_38188;76900;23054;53846;1511;0;52335;RASSEMBLEMENT NATIONAL;;18918;36.15;MACRON;33417
78;095;78095;Commune_78095;69593;26169;43424;773;0;42651;RASSEMBLEMENT NATIONAL;;13901;32.59;MACRON;28750
51;576;51576;Commune_51576;73977;19831;54146;747;0;53399;RASSEMBLEMENT NATIONAL;;21594;40.44;MACRON;31805
42;089;42089;Commune_42089;76526;16497;60029;1649;0;58380;RASSEMBLEMENT NATIONAL;;23461;40.19;MACRON;34919
42;052;42052;Commune_42052;66859;23449;43410;1378;0;42032;RASSEMBLEMENT NATIONAL;;14010;33.33;MACRON;28022
22;561;22561;Commune_22561;36668;13052;23616;646;0;22970;RASSEMBLEMENT NATIONAL;;7430;32.35;MACRON;15540
09;333;09333;Commune_09333;75408;30251;45157;1730;0;43427;RASSEMBLEMENT NATIONAL;;17118;39.42;MACRON;26309
52;263;52263;Commune_52263;61182;22085;39097;882;0;38215;RASSEMBLEMENT NATIONAL;;13855;36.26;MACRON;24360
84;442;84442;Commune_84442;65596;19535;46061;1068;0;44993;RASSEMBLEMENT NATIONAL;;16347;36.33;MACRON;28646
06;230;06230;Commune_06230;60403;17370;43033;1595;0;41438;RASSEMBLEMENT NATIONAL;;12665;30.57;MACRON;28773
81;077;81077;Commune_81077;16083;3924;12159;215;0;11944;RASSEMBLEMENT NATIONAL;;3893;32.6;MACRON;8051
78;438;78438;Commune_78438;67018;23132;43886;1168;0;42718;RASSEMBLEMENT NATIONAL;;16050;37.57;MACRON;26668
26;106;26106;Commune_26106;20331;5237;15094;297;0;14797;RASSEMBLEMENT NATIONAL;;4697;31.75;MACRON;10100
59;332;59332;Commune_59332;17872;6780;11092;197;0;10895;RASSEMBLEMENT NATIONAL;;3282;30.13;MACRON;7613
16;569;16569;Commune_16569;37339;13648;23691;666;0;23025;RASSEMBLEMENT NATIONAL;;8972;38.97;MACRON;14053
71;561;71561;Commune_71561;33419;10164;23255;410;0;22845;RASSEMBLEMENT NATIONAL;;7849;34.36;MACRON;14996
66;217;66217;Commune_66217;78855;19195;59660;762;0;58898;RASSEMBLEMENT NATIONAL;;15646;26.57;MACRON;43252
33;468;33468;Commune_33468;28417;9145;19272;493;0;18779;RASSEMBLEMENT NATIONAL;;7796;41.52;MACRON;10983
07;367;07367;Commune_07367;59576;13619;45957;1319;0;44638;RASSEMBLEMENT NATIONAL;;15918;35.66;MACRON;28720
95;288;95288;Commune_95288;52318;10809;41509;1500;0;40009;RASSEMBLEMENT NATIONAL;;14453;36.13;MACRON;25556
42;084;42084;Commune_42084;56088;21858;34230;696;0;33534;RASSEMBLEMENT NATIONAL;;11378;33.93;MACRON;22156
85;226;85226;Commune_85226;28958;10197;18761;498;0;18263;RASSEMBLEMENT NATIONAL;;6037;33.06;MACRON;12226
64;391;64391;Commune_64391;27780;10957;16823;360;0;16463;RASSEMBLEMENT NATIONAL;;6953;42.24;MACRON;9510
73;591;73591;Commune_73591;30113;8492;21621;662;0;20959;RASSEMBLEMENT NATIONAL;;8479;40.46;MACRON;12480
71;003;71003;Commune_71003;50826;20300;30526;665;0;29861;RASSEMBLEMENT NATIONAL;;10803;36.18;MACRON;19058
19;430;19430;Commune_19430;78447;16383;62064;1905;0;60159;RASSEMBLEMENT NATIONAL;;22486;37.38;MACRON;37673
34;507;34507;Commune_34507;30190;9513;20677;253;0;20424;RASSEMBLEMENT NATIONAL;;7070;34.62;MACRON;13354
44;570;44570;Commune_44570;53498;12126;41372;1190;0;40182;RASSEMBLEMENT NATIONAL;;12494;31.09;MACRON;27688
47;254;47254;Commune_47254;30599;9643;20956;455;0;20501;RASSEMBLEMENT NATIONAL;;6798;33.16;MACRON;13703
05;071;05071;Commune_05071;52158;20151;32007;1045;0;30962;RASSEMBLEMENT NATIONAL;;10039;32.43;MACRON;20923
51;163;51163;Commune_51163;72865;32171;40694;894;0;39800;RASSEMBLEMENT NATIONAL;;12525;31.47;MACRON;27275
15;510;15510;Commune_15510;48121;10484;37637;798;0;36839;RASSEMBLEMENT NATIONAL;;12784;34.7;MACRON;24055
70;526;70526;Commune_70526;58423;17177;41246;1404;0;39842;RASSEMBLEMENT NATIONAL;;13708;34.41;MACRON;26134
64;382;64382;Commune_64382;41860;11842;30018;1065;0;28953;RASSEMBLEMENT NATIONAL;;10814;37.35;MACRON;18139
87;074;87074;Commune_87074;17971;3933;14038;521;0;13517;RASSEMBLEMENT NATIONAL;;4456;32.97;MACRON;9061
70;074;70074;Commune_70074;22408;7176;15232;437;0;14795;RASSEMBLEMENT NATIONAL;;4820;32.58;MACRON;9975
35;287;35287;Commune_35287;65506;22142;43364;697;0;42667;RASSEMBLEMENT NATIONAL;;13812;32.37;MACRON;28855
91;353;91353;Commune_91353;28832;12816;16016;631;0;15385;RASSEMBLEMENT NATIONAL;;5148;33.46;MACRON;10237
39;020;39020;Commune_39020;70099;21151;48948;930;0;48018;RASSEMBLEMENT NATIONAL;;13112;27.31;MACRON;34906
31;411;31411;Commune_31411;31844;11380;20464;448;0;20016;RASSEMBLEMENT NATIONAL;;5705;28.5;MACRON;14311
86;327;86327;Commune_86327;58649;17047;41602;1615;0;39987;RASSEMBLEMENT NATIONAL;;14410;36.04;MACRON;25577
35;008;35008;Commune_35008;36778;12610;24168;947;0;23221;RASSEMBLEMENT NATIONAL;;6931;29.85;MACRON;16290
08;058;08058;Commune_08058;64074;19108;44966;769;0;44197;RASSEMBLEMENT NATIONAL;;14220;32.18;MACRON;29977
44;273;44273;Commune_44273;58406;25364;33042;1174;0;31868;RASSEMBLEMENT NATIONAL;;10542;33.08;MACRON;21326
74;433;74433;Commune_74433;25654;8887;16767;576;0;16191;RASSEMBLEMENT NATIONAL;;5377;33.21;MACRON;10814
18;495;18495;Commune_18495;52308;19478;32830;1100;0;31730;RASSEMBLEMENT NATIONAL;;9424;29.7;MACRON;22306
44;259;44259;Commune_44259;37010;8135;28875;520;0;28355;RASSEMBLEMENT NATIONAL;;7542;26.6;MACRON;20813
13;177;13177;Commune_13177;36317;15094;21223;656;0;20567;RASSEMBLEMENT NATIONAL;;8207;39.91;MACRON;12360
64;581;64581;Commune_64581;25180;5355;19825;588;0;19237;RASSEMBLEMENT NATIONAL;;7643;39.73;MACRON;11594
45;275;45275;Commune_45275;25585;10037;15548;252;0;15296;RASSEMBLEMENT NATIONAL;;6737;44.05;MACRON;8559
31;189;31189;Commune_31189;54840;16345;38495;1417;0;37078;RASSEMBLEMENT NATIONAL;;13864;37.39;MACRON;23214
22;265;22265;Commune_22265;75051;31705;43346;1636;0;41710;RASSEMBLEMENT NATIONAL;;14545;34.87;MACRON;27165
53;008;53008;Commune_53008;35924;10163;25761;545;0;25216;RASSEMBLEMENT NATIONAL;;8883;35.23;MACRON;16333
63;181;63181;Commune_63181;48803;21240;27563;1067;0;26496;RASSEMBLEMENT NATIONAL;;9510;35.9;MACRON;16986
89;309;89309;Commune_89309;26516;9516;17000;651;0;16349;RASSEMBLEMENT NATIONAL;;6116;37.41;MACRON;10233
41;551;41551;Commune_41551;79648;32502;47146;690;0;46456;RASSEMBLEMENT NATIONAL;;17962;38.67;MACRON;28494
15;443;15443;Commune_15443;66335;23363;42972;497;0;42475;RASSEMBLEMENT NATIONAL;;14753;34.73;MACRON;27722
79;468;79468;Commune_79468;19752;6940;12812;181;0;12631;RASSEMBLEMENT NATIONAL;;4813;38.11;MACRON;7818
59;327;59327;Commune_59327;67313;16267;51046;1563;0;49483;RASSEMBLEMENT NATIONAL;;15272;30.86;MACRON;34211
66;067;66067;Commune_66067;62484;24986;37498;1237;0;36261;RASSEMBLEMENT NATIONAL;;13216;36.45;MACRON;23045
10;235;10235;Commune_10235;54225;14106;40119;1084;0;39035;RASSEMBLEMENT NATIONAL;;15595;39.95;MACRON;23440
30;598;30598;Commune_30598;31217;11186;20031;250;0;19781;RASSEMBLEMENT NATIONAL;;6533;33.03;MACRON;13248
72;027;72027;Commune_72027;63760;13714;50046;1500;0;48546;RASSEMBLEMENT NATIONAL;;18427;37.96;MACRON;30119
79;527;79527;Commune_79527;68788;14368;54420;2069;0;52351;RASSEMBLEMENT NATIONAL;;16555;31.62;MACRON;35796
41;411;41411;Commune_41411;78633;21011;57622;1180;0;56442;RASSEMBLEMENT NATIONAL;;16336;28.94;MACRON;40106
76;171;76171;Commune_76171;27649;9073;18576;273;0;18303;RASSEMBLEMENT NATIONAL;;6015;32.87;MACRON;12288
80;467;80467;Commune_80467;35878;9633;26245;472;0;25773;RASSEMBLEMENT NATIONAL;;8237;31.96;MACRON;17536
37;502;37502;Commune_37502;78360;27985;50375;1142;0;49233;RASSEMBLEMENT NATIONAL;;15304;31.09;MACRON;33929
85;026;85026;Commune_85026;70567;15425;55142;1083;0;54059;RASSEMBLEMENT NATIONAL;;19478;36.03;MACRON;34581
27;064;27064;Commune_27064;63589;21104;42485;1180;0;41305;RASSEMBLEMENT NATIONAL;;13303;32.21;MACRON;28002
23;399;23399;Commune_23399;43432;14070;29362;386;0;28976;RASSEMBLEMENT NATIONAL;;9136;31.53;MACRON;19840
64;599;64599;Commune_64599;40567;16555;24012;529;0;23483;RASSEMBLEMENT NATIONAL;;8278;35.25;MACRON;15205
60;015;60015;Commune_60015;40290;14612;25678;449;0;25229;RASSEMBLEMENT NATIONAL;;7419;29.41;MACRON;17810
13;399;13399;Commune_13399;74471;19682;54789;2107;0;52682;RASSEMBLEMENT NATIONAL;;19859;37.7;MACRON;32823
79;082;79082;Commune_79082;22095;9896;12199;373;0;11826;RASSEMBLEMENT NATIONAL;;3438;29.08;MACRON;8388
19;390;19390;Commune_19390;44843;15527;29316;885;0;28431;RASSEMBLEMENT NATIONAL;;10453;36.77;MACRON;17978
76;374;76374;Commune_76374;17957;8070;9887;201;0;9686;RASSEMBLEMENT NATIONAL;;2769;28.59;MACRON;6917
01;055;01055;Commune_01055;33051;9050;24001;523;0;23478;RASSEMBLEMENT NATIONAL;;9040;38.51;MACRON;14438
76;408;76408;Commune_76408;76070;25408;50662;1650;0;49012;RASSEMBLEMENT NATIONAL;;17197;35.09;MACRON;31815
74;538;74538;Commune_74538;29246;12288;16958;521;0;16437;RASSEMBLEMENT NATIONAL;;6382;38.83;MACRON;10055
73;518;73518;Commune_73518;42234;15091;27143;1061;0;26082;RASSEMBLEMENT NATIONAL;;7310;28.03;MACRON;18772
62;018;62018;Commune_62018;58377;13213;45164;880;0;44284;RASSEMBLEMENT NATIONAL;;16102;36.36;MACRON;28182
44;148;44148;Commune_44148;36023;13434;22589;364;0;22225;RASSEMBLEMENT NATIONAL;;8765;39.44;MACRON;13460
66;145;66145;Commune_66145;17020;5331;11689;439;0;11250;RASSEMBLEMENT NATIONAL;;4461;39.65;MACRON;6789
26;272;26272;Commune_26272;21059;7867;13192;301;0;12891;RASSEMBLEMENT NATIONAL;;4539;35.22;MACRON;8352
73;086;73086;Commune_73086;71571;31554;40017;1053;0;38964;RASSEMBLEMENT NATIONAL;;13120;33.67;MACRON;25844
52;512;52512;Commune_52512;75544;16269;59275;2134;0;57141;RASSEMBLEMENT NATIONAL;;24887;43.55;MACRON;32254
43;466;43466;Commune_43466;19118;7580;11538;357;0;11181;RASSEMBLEMENT NATIONAL;;3995;35.74;MACRON;7186
48;485;48485;Commune_48485;15817;3949;11868;288;0;11580;RASSEMBLEMENT NATIONAL;;3768;32.54;MACRON;7812
53;119;53119;Commune_53119;51921;20876;31045;906;0;30139;RASSEMBLEMENT NATIONAL;;8484;28.15;MACRON;21655
04;009;04009;Commune_04009;77385;23514;53871;882;0;52989;RASSEMBLEMENT NATIONAL;;16170;30.52;MACRON;36819
14;546;14546;Commune_14546;20218;5637;14581;508;0;14073;RASSEMBLEMENT NATIONAL;;4444;31.58;MACRON;9629
23;174;23174;Commune_23174;39034;13660;25374;812;0;24562;RASSEMBLEMENT NATIONAL;;7190;29.27;MACRON;17372
11;394;11394;Commune_11394;22119;9049;13070;352;0;12718;RASSEMBLEMENT NATIONAL;;4190;32.95;MACRON;8528
41;545;41545;Commune_41545;36720;13267;23453;819;0;22634;RASSEMBLEMENT NATIONAL;;7398;32.69;MACRON;15236
63;022;63022;Commune_63022;58669;18912;39757;1145;0;38612;RASSEMBLEMENT NATIONAL;;12947;33.53;MACRON;25665
61;004;61004;Commune_61004;63300;28119;35181;405;0;34776;RASSEMBLEMENT NATIONAL;;13587;39.07;MACRON;21189
44;004;44004;Commune_44004;24156;5412;18744;683;0;18061;RASSEMBLEMENT NATIONAL;;5711;31.62;MACRON;12350
81;094;81094;Commune_81094;62429;24978;37451;964;0;36487;RASSEMBLEMENT NATIONAL;;12743;34.93;MACRON;23744
53;031;53031;Commune_53031;67493;16939;50554;1528;0;49026;RASSEMBLEMENT NATIONAL;;14037;28.63;MACRON;34989
08;492;08492;Commune_08492;69147;15636;53511;793;0;52718;RASSEMBLEMENT NATIONAL;;16296;30.91;MACRON;36422
72;363;72363;Commune_72363;22508;9162;13346;494;0;12852;RASSEMBLEMENT NATIONAL;;4558;35.47;MACRON;8294
54;588;54588;Commune_54588;47407;16914;30493;811;0;29682;RASSEMBLEMENT NATIONAL;;9973;33.6;MACRON;19709
60;481;60481;Commune_60481;46500;9517;36983;502;0;36481;RASSEMBLEMENT NATIONAL;;12678;34.75;MACRON;23803
53;577;53577;Commune_53577;34940;12803;22137;299;0;21838;RASSEMBLEMENT NATIONAL;;8289;37.96;MACRON;13549
52;143;52143;Commune_52143;64201;22119;42082;1113;0;40969;RASSEMBLEMENT NATIONAL;;13532;33.03;MACRON;27437
09;173;09173;Commune_09173;32744;11418;21326;619;0;20707;RASSEMBLEMENT NATIONAL;;8082;39.03;MACRON;12625
53;509;53509;Commune_53509;28387;8684;19703;624;0;19079;RASSEMBLEMENT NATIONAL;;6799;35.64;MACRON;12280
74;147;74147;Commune_74147;27499;9562;17937;406;0;17531;RASSEMBLEMENT NATIONAL;;5848;33.36;MACRON;11683
29;035;29035;Commune_29035;69366;22602;46764;1262;0;45502;RASSEMBLEMENT NATIONAL;;17787;39.09;MACRON;27715
57;401;57401;Commune_57401;32355;12031;20324;308;0;20016;RASSEMBLEMENT NATIONAL;;7405;37.0;MACRON;12611
03;480;03480;Commune_03480;22040;7792;14248;558;0;13690;RASSEMBLEMENT NATIONAL;;4599;33.6;MACRON;9091
33;580;33580;Commune_33580;35254;12080;23174;625;0;22549;RASSEMBLEMENT NATIONAL;;8531;37.83;MACRON;14018
41;556;41556;Commune_41556;52877;14950;37927;874;0;37053;RASSEMBLEMENT NATIONAL;;12689;34.25;MACRON;24364
2A;042;2A042;Commune_2A042;38706;10631;28075;332;0;27743;RASSEMBLEMENT NATIONAL;;8429;30.38;MACRON;19314
20;463;20463;Commune_20463;44101;13891;30210;798;0;29412;RASSEMBLEMENT NATIONAL;;9211;31.32;MACRON;20201
26;507;26507;Commune_26507;61829;12635;49194;1666;0;47528;RASSEMBLEMENT NATIONAL;;19548;41.13;MACRON;27980
38;419;38419;Commune_38419;64188;20801;43387;654;0;42733;RASSEMBLEMENT NATIONAL;;16894;39.53;MACRON;25839
2B;287;2B287;Commune_2B287;59047;14256;44791;1700;0;43091;RASSEMBLEMENT NATIONAL;;14545;33.75;MACRON;28546
81;502;81502;Commune_81502;53236;12973;40263;630;0;39633;RASSEMBLEMENT NATIONAL;;15309;38.63;MACRON;24324
04;268;04268;Commune_04268;34455;7924;26531;807;0;25724;RASSEMBLEMENT NATIONAL;;7203;28.0;MACRON;18521
22;025;22025;Commune_22025;61317;17081;44236;1106;0;43130;RASSEMBLEMENT NATIONAL;;13484;31.26;MACRON;29646
78;274;78274;Commune_78274;38313;14422;23891;302;0;23589;RASSEMBLEMENT NATIONAL;;6283;26.64;MACRON;17306
06;121;06121;Commune_06121;56403;13710;42693;1634;0;41059;RASSEMBLEMENT NATIONAL;;12601;30.69;MACRON;28458
81;069;81069;Commune_81069;75210;27567;47643;610;0;47033;RASSEMBLEMENT NATIONAL;;19441;41.34;MACRON;27592
27;075;27075;Commune_27075;70693;26861;43832;1546;0;42286;RASSEMBLEMENT NATIONAL;;15829;37.44;MACRON;26457
87;418;87418;Commune_87418;49255;10262;38993;790;0;38203;RASSEMBLEMENT NATIONAL;;12186;31.9;MACRON;26017
28;303;28303;Commune_28303;57627;17988;39639;1335;0;38304;RASSEMBLEMENT NATIONAL;;15915;41.55;MACRON;22389
41;324;41324;Commune_41324;51441;10751;40690;1130;0;39560;RASSEMBLEMENT NATIONAL;;13237;33.46;MACRON;26323
62;447;62447;Commune_62447;30209;13535;16674;179;0;16495;RASSEMBLEMENT NATIONAL;;4868;29.51;MACRON;11627
12;329;12329;Commune_12329;44396;12817;31579;1038;0;30541;RASSEMBLEMENT NATIONAL;;12651;41.42;MACRON;17890
52;378;52378;Commune_52378;72344;18376;53968;1220;0;52748;RASSEMBLEMENT NATIONAL;;18881;35.8;MACRON;33867
47;052;47052;Commune_47052;40934;8827;32107;486;0;31621;RASSEMBLEMENT NATIONAL;;8587;27.16;MACRON;23034
73;510;73510;Commune_73510;66909;17328;49581;953;0;48628;RASSEMBLEMENT NATIONAL;;14127;29.05;MACRON;34501
2B;157;2B157;Commune_2B157;15593;5408;10185;365;0;9820;RASSEMBLEMENT NATIONAL;;3660;37.27;MACRON;6160
62;093;62093;Commune_62093;35897;15956;19941;458;0;19483;RASSEMBLEMENT NATIONAL;;7492;38.45;MACRON;11991
39;488;39488;Commune_39488;55409;23405;32004;1080;0;30924;RASSEMBLEMENT NATIONAL;;12411;40.13;MACRON;18513
38;441;38441;Commune_38441;59203;12701;46502;591;0;45911;RASSEMBLEMENT NATIONAL;;17349;37.79;MACRON;28562
39;032;39032;Commune_39032;77901;16085;61816;985;0;60831;RASSEMBLEMENT NATIONAL;;23820;39.16;MACRON;37011
77;116;77116;Commune_77116;24941;10732;14209;547;0;13662;RASSEMBLEMENT NATIONAL;;4806;35.18;MACRON;8856
30;010;30010;Commune_30010;34406;9843;24563;651;0;23912;RASSEMBLEMENT NATIONAL;;7502;31.38;MACRON;16410
16;163;16163;Commune_16163;73020;16079;56941;1689;0;55252;RASSEMBLEMENT NATIONAL;;14904;26.98;MACRON;40348
32;060;32060;Commune_32060;51002;12194;38808;1148;0;37660;RASSEMBLEMENT NATIONAL;;14047;37.3;MACRON;23613
03;426;03426;Commune_03426;57795;18731;39064;847;0;38217;RASSEMBLEMENT NATIONAL;;13508;35.35;MACRON;24709
10;314;10314;Commune_10314;18090;5778;12312;256;0;12056;RASSEMBLEMENT NATIONAL;;4254;35.29;MACRON;7802
09;588;09588;Commune_09588;47703;16123;31580;1075;0;30505;RASSEMBLEMENT NATIONAL;;9177;30.09;MACRON;21328
72;449;72449;Commune_72449;67632;30003;37629;695;0;36934;RASSEMBLEMENT NATIONAL;;13868;37.55;MACRON;23066
68;367;68367;Commune_68367;42073;16496;25577;864;0;24713;RASSEMBLEMENT NATIONAL;;7586;30.7;MACRON;17127
65;306;65306;Commune_65306;44655;16966;27689;950;0;26739;RASSEMBLEMENT NATIONAL;;8734;32.67;MACRON;18005
43;033;43033;Commune_43033;44204;19680;24524;373;0;24151;RASSEMBLEMENT NATIONAL;;9251;38.31;MACRON;14900
67;043;67043;Commune_67043;52345;16350;35995;1195;0;34800;RASSEMBLEMENT NATIONAL;;10617;30.51;MACRON;24183
15;370;15370;Commune_15370;68752;16532;52220;1997;0;50223;RASSEMBLEMENT NATIONAL;;17501;34.85;MACRON;32722
85;003;85003;Commune_85003;65033;16271;48762;1524;0;47238;RASSEMBLEMENT NATIONAL;;14160;29.98;MACRON;33078
47;026;47026;Commune_47026;19122;7616;11506;436;0;11070;RASSEMBLEMENT NATIONAL;;3576;32.31;MACRON;7494
89;132;89132;Commune_89132;73347;16731;56616;1593;0;55023;RASSEMBLEMENT NATIONAL;;21265;38.65;MACRON;33758
15;530;15530;Commune_15530;41273;13138;28135;415;0;27720;RASSEMBLEMENT NATIONAL;;8767;31.63;MACRON;18953
47;275;47275;Commune_47275;24319;7560;16759;170;0;16589;RASSEMBLEMENT NATIONAL;;5416;32.65;MACRON;11173
65;426;65426;Commune_65426;74431;33154;41277;1375;0;39902;RASSEMBLEMENT NATIONAL;;14379;36.04;MACRON;25523
47;247;47247;Commune_47247;66589;19998;46591;1417;0;45174;RASSEMBLEMENT NATIONAL;;14047;31.1;MACRON;31127
42;104;42104;Commune_42104;25525;9704;15821;428;0;15393;RASSEMBLEMENT NATIONAL;;6135;39.86;MACRON;9258
16;223;16223;Commune_16223;54068;11540;42528;1522;0;41006;RASSEMBLEMENT NATIONAL;;14335;34.96;MACRON;26671
36;055;36055;Commune_36055;30616;11573;19043;492;0;18551;RASSEMBLEMENT NATIONAL;;6257;33.73;MACRON;12294
23;462;23462;Commune_23462;65639;13784;51855;1131;0;50724;RASSEMBLEMENT NATIONAL;;17172;33.85;MACRON;33552
29;110;29110;Commune_29110;47541;14712;32829;1242;0;31587;RASSEMBLEMENT NATIONAL;;11565;36.62;MACRON;20022
64;226;64226;Commune_64226;29995;9370;20625;271;0;20354;RASSEMBLEMENT NATIONAL;;6255;30.73;MACRON;14099
59;588;59588;Commune_59588;25582;7563;18019;377;0;17642;RASSEMBLEMENT NATIONAL;;5931;33.62;MACRON;11711
57;355;57355;Commune_57355;62856;21758;41098;578;0;40520;RASSEMBLEMENT NATIONAL;;13294;32.81;MACRON;27226
34;275;34275;Commune_34275;77896;18812;59084;2045;0;57039;RASSEMBLEMENT NATIONAL;;21093;36.98;MACRON;35946
91;326;91326;Commune_91326;31072;8166;22906;410;0;22496;RASSEMBLEMENT NATIONAL;;4429;19.69;MACRON;18067
09;470;09470;Commune_09470;60165;17417;42748;476;0;42272;RASSEMBLEMENT NATIONAL;;14284;33.79;MACRON;27988
32;153;32153;Commune_32153;74308;16120;58188;1872;0;56316;RASSEMBLEMENT NATIONAL;;24080;42.76;MACRON;32236
11;382;11382;Commune_11382;27797;10906;16891;225;0;16666;RASSEMBLEMENT NATIONAL;;6108;36.65;MACRON;10558
32;523;32523;Commune_32523;31164;13150;18014;319;0;17695;RASSEMBLEMENT NATIONAL;;7398;41.81;MACRON;10297
91;343;91343;Commune_91343;76679;31005;45674;466;0;45208;RASSEMBLEMENT NATIONAL;;16738;37.02;MACRON;28470
35;268;35268;Commune_35268;33684;6955;26729;541;0;26188;RASSEMBLEMENT NATIONAL;;8644;33.01;MACRON;17544
86;087;86087;Commune_86087;35418;11473;23945;775;0;23170;RASSEMBLEMENT NATIONAL;;7255;31.31;MACRON;15915
47;149;47149;Commune_47149;73927;19525;54402;1623;0;52779;RASSEMBLEMENT NATIONAL;;16033;30.38;MACRON;36746
66;567;66567;Commune_66567;50820;15138;35682;1052;0;34630;RASSEMBLEMENT NATIONAL;;12075;34.87;MACRON;22555
43;325;43325;Commune_43325;31561;8599;22962;775;0;22187;RASSEMBLEMENT NATIONAL;;8257;37.22;MACRON;13930
25;181;25181;Commune_25181;66945;27689;39256;1190;0;38066;RASSEMBLEMENT NATIONAL;;14343;37.68;MACRON;23723
72;251;72251;Commune_72251;71780;26919;44861;1625;0;43236;RASSEMBLEMENT NATIONAL;;12464;28.83;MACRON;30772
95;347;95347;Commune_95347;62906;23516;39390;682;0;38708;RASSEMBLEMENT NATIONAL;;13815;35.69;MACRON;24893
25;322;25322;Commune_25322;77045;29913;47132;1058;0;46074;RASSEMBLEMENT NATIONAL;;16823;36.51;MACRON;29251
73;420;73420;Commune_73420;71361;25549;45812;1692;0;44120;RASSEMBLEMENT NATIONAL;;16815;38.11;MACRON;27305
25;155;25155;Commune_25155;74619;20627;53992;1826;0;52166;RASSEMBLEMENT NATIONAL;;20756;39.79;MACRON;31410
67;389;67389;Commune_67389;44590;13066;31524;1207;0;30317;RASSEMBLEMENT NATIONAL;;9513;31.38;MACRON;20804
74;266;74266;Commune_74266;76640;26821;49819;1919;0;47900;RASSEMBLEMENT NATIONAL;;16750;34.97;MACRON;31150
